timestamp,date,source_code,dataset,series_code,series,value_mw
2026-06-06 20:45:00,2026-06-06,0,generation,HIDRO,hidro,406.59
2026-06-06 21:00:00,2026-06-06,0,generation,HIDRO,hidro,398.21
2026-06-06 21:15:00,2026-06-06,0,generation,HIDRO,hidro,383.18
2026-06-06 21:30:00,2026-06-06,0,generation,HIDRO,hidro,364.89
2026-06-06 21:45:00,2026-06-06,0,generation,HIDRO,hidro,371.1
2026-06-06 22:00:00,2026-06-06,0,generation,HIDRO,hidro,365.73
2026-06-06 22:15:00,2026-06-06,0,generation,HIDRO,hidro,353.5
2026-06-06 22:30:00,2026-06-06,0,generation,HIDRO,hidro,327.1
2026-06-06 22:45:00,2026-06-06,0,generation,HIDRO,hidro,318.78
2026-06-06 23:00:00,2026-06-06,0,generation,HIDRO,hidro,279.77
2026-06-06 23:15:00,2026-06-06,0,generation,HIDRO,hidro,275.65
2026-06-06 23:30:00,2026-06-06,0,generation,HIDRO,hidro,272.93
2026-06-06 23:45:00,2026-06-06,0,generation,HIDRO,hidro,
2026-06-06 00:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 00:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 00:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 00:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 01:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 01:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 01:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 01:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 02:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 02:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 02:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 02:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 03:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 03:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 03:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 03:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 04:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 04:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 04:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 04:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 05:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 05:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 05:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 05:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 06:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 06:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 06:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 06:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 07:00:00,2026-06-06,0,generation,SOLAR,solar,4.1
2026-06-06 07:15:00,2026-06-06,0,generation,SOLAR,solar,16.61
2026-06-06 07:30:00,2026-06-06,0,generation,SOLAR,solar,25.96
2026-06-06 07:45:00,2026-06-06,0,generation,SOLAR,solar,40.92
2026-06-06 08:00:00,2026-06-06,0,generation,SOLAR,solar,53.57
2026-06-06 08:15:00,2026-06-06,0,generation,SOLAR,solar,63.3
2026-06-06 08:30:00,2026-06-06,0,generation,SOLAR,solar,72.19
2026-06-06 08:45:00,2026-06-06,0,generation,SOLAR,solar,80.49
2026-06-06 09:00:00,2026-06-06,0,generation,SOLAR,solar,87.91
2026-06-06 09:15:00,2026-06-06,0,generation,SOLAR,solar,94.79
2026-06-06 09:30:00,2026-06-06,0,generation,SOLAR,solar,100.83
2026-06-06 09:45:00,2026-06-06,0,generation,SOLAR,solar,106.74
2026-06-06 10:00:00,2026-06-06,0,generation,SOLAR,solar,111.81
2026-06-06 10:15:00,2026-06-06,0,generation,SOLAR,solar,115.99
2026-06-06 10:30:00,2026-06-06,0,generation,SOLAR,solar,119.72
2026-06-06 10:45:00,2026-06-06,0,generation,SOLAR,solar,122.38
2026-06-06 11:00:00,2026-06-06,0,generation,SOLAR,solar,124.81
2026-06-06 11:15:00,2026-06-06,0,generation,SOLAR,solar,127.04
2026-06-06 11:30:00,2026-06-06,0,generation,SOLAR,solar,128.52
2026-06-06 11:45:00,2026-06-06,0,generation,SOLAR,solar,129.76
2026-06-06 12:00:00,2026-06-06,0,generation,SOLAR,solar,130.33
2026-06-06 12:15:00,2026-06-06,0,generation,SOLAR,solar,130.72
2026-06-06 12:30:00,2026-06-06,0,generation,SOLAR,solar,129.77
2026-06-06 12:45:00,2026-06-06,0,generation,SOLAR,solar,128.97
2026-06-06 13:00:00,2026-06-06,0,generation,SOLAR,solar,128.13
2026-06-06 13:15:00,2026-06-06,0,generation,SOLAR,solar,126.6
2026-06-06 13:30:00,2026-06-06,0,generation,SOLAR,solar,124.42
2026-06-06 13:45:00,2026-06-06,0,generation,SOLAR,solar,121.32
2026-06-06 14:00:00,2026-06-06,0,generation,SOLAR,solar,117.82
2026-06-06 14:15:00,2026-06-06,0,generation,SOLAR,solar,114.86
2026-06-06 14:30:00,2026-06-06,0,generation,SOLAR,solar,110.45
2026-06-06 14:45:00,2026-06-06,0,generation,SOLAR,solar,105.04
2026-06-06 15:00:00,2026-06-06,0,generation,SOLAR,solar,98.74
2026-06-06 15:15:00,2026-06-06,0,generation,SOLAR,solar,92.02
2026-06-06 15:30:00,2026-06-06,0,generation,SOLAR,solar,84.82
2026-06-06 15:45:00,2026-06-06,0,generation,SOLAR,solar,76.63
2026-06-06 16:00:00,2026-06-06,0,generation,SOLAR,solar,68.28
2026-06-06 16:15:00,2026-06-06,0,generation,SOLAR,solar,58.33
2026-06-06 16:30:00,2026-06-06,0,generation,SOLAR,solar,47.12
2026-06-06 16:45:00,2026-06-06,0,generation,SOLAR,solar,31.88
2026-06-06 17:00:00,2026-06-06,0,generation,SOLAR,solar,22.14
2026-06-06 17:15:00,2026-06-06,0,generation,SOLAR,solar,9.8
2026-06-06 17:30:00,2026-06-06,0,generation,SOLAR,solar,2.99
2026-06-06 17:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 18:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 18:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 18:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 18:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 19:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 19:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 19:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 19:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 20:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 20:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 20:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 20:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 21:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 21:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 21:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 21:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 22:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 22:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 22:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 22:45:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 23:00:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 23:15:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 23:30:00,2026-06-06,0,generation,SOLAR,solar,0.0
2026-06-06 23:45:00,2026-06-06,0,generation,SOLAR,solar,
2026-06-06 00:00:00,2026-06-06,0,generation,EOL,eol,10.43
2026-06-06 00:15:00,2026-06-06,0,generation,EOL,eol,11.5
2026-06-06 00:30:00,2026-06-06,0,generation,EOL,eol,12.74
2026-06-06 00:45:00,2026-06-06,0,generation,EOL,eol,12.61
2026-06-06 01:00:00,2026-06-06,0,generation,EOL,eol,14.05
2026-06-06 01:15:00,2026-06-06,0,generation,EOL,eol,14.71
2026-06-06 01:30:00,2026-06-06,0,generation,EOL,eol,14.1
2026-06-06 01:45:00,2026-06-06,0,generation,EOL,eol,11.15
2026-06-06 02:00:00,2026-06-06,0,generation,EOL,eol,10.9
2026-06-06 02:15:00,2026-06-06,0,generation,EOL,eol,6.97
2026-06-06 02:30:00,2026-06-06,0,generation,EOL,eol,3.13
2026-06-06 02:45:00,2026-06-06,0,generation,EOL,eol,3.09
2026-06-06 03:00:00,2026-06-06,0,generation,EOL,eol,2.78
2026-06-06 03:15:00,2026-06-06,0,generation,EOL,eol,2.42
2026-06-06 03:30:00,2026-06-06,0,generation,EOL,eol,4.02
2026-06-06 03:45:00,2026-06-06,0,generation,EOL,eol,3.62
2026-06-06 04:00:00,2026-06-06,0,generation,EOL,eol,3.43
2026-06-06 04:15:00,2026-06-06,0,generation,EOL,eol,4.3
2026-06-06 04:30:00,2026-06-06,0,generation,EOL,eol,1.78
2026-06-06 04:45:00,2026-06-06,0,generation,EOL,eol,1.73
2026-06-06 05:00:00,2026-06-06,0,generation,EOL,eol,1.07
2026-06-06 05:15:00,2026-06-06,0,generation,EOL,eol,0.49
2026-06-06 05:30:00,2026-06-06,0,generation,EOL,eol,0.27
2026-06-06 05:45:00,2026-06-06,0,generation,EOL,eol,0.26
2026-06-06 06:00:00,2026-06-06,0,generation,EOL,eol,0.22
2026-06-06 06:15:00,2026-06-06,0,generation,EOL,eol,0.18
2026-06-06 06:30:00,2026-06-06,0,generation,EOL,eol,0.26
2026-06-06 06:45:00,2026-06-06,0,generation,EOL,eol,0.19
2026-06-06 07:00:00,2026-06-06,0,generation,EOL,eol,0.3
2026-06-06 07:15:00,2026-06-06,0,generation,EOL,eol,0.28
2026-06-06 07:30:00,2026-06-06,0,generation,EOL,eol,0.51
2026-06-06 07:45:00,2026-06-06,0,generation,EOL,eol,1.51
2026-06-06 08:00:00,2026-06-06,0,generation,EOL,eol,1.86
2026-06-06 08:15:00,2026-06-06,0,generation,EOL,eol,3.24
2026-06-06 08:30:00,2026-06-06,0,generation,EOL,eol,2.14
2026-06-06 08:45:00,2026-06-06,0,generation,EOL,eol,1.45
2026-06-06 09:00:00,2026-06-06,0,generation,EOL,eol,1.32
2026-06-06 09:15:00,2026-06-06,0,generation,EOL,eol,0.37
2026-06-06 09:30:00,2026-06-06,0,generation,EOL,eol,1.98
2026-06-06 09:45:00,2026-06-06,0,generation,EOL,eol,4.79
2026-06-06 10:00:00,2026-06-06,0,generation,EOL,eol,5.85
2026-06-06 10:15:00,2026-06-06,0,generation,EOL,eol,7.86
2026-06-06 10:30:00,2026-06-06,0,generation,EOL,eol,7.16
2026-06-06 10:45:00,2026-06-06,0,generation,EOL,eol,7.46
2026-06-06 11:00:00,2026-06-06,0,generation,EOL,eol,6.04
2026-06-06 11:15:00,2026-06-06,0,generation,EOL,eol,9.73
2026-06-06 11:30:00,2026-06-06,0,generation,EOL,eol,12.72
2026-06-06 11:45:00,2026-06-06,0,generation,EOL,eol,13.01
2026-06-06 12:00:00,2026-06-06,0,generation,EOL,eol,18.11
2026-06-06 12:15:00,2026-06-06,0,generation,EOL,eol,22.05
2026-06-06 12:30:00,2026-06-06,0,generation,EOL,eol,21.78
2026-06-06 12:45:00,2026-06-06,0,generation,EOL,eol,22.52
2026-06-06 13:00:00,2026-06-06,0,generation,EOL,eol,28.79
2026-06-06 13:15:00,2026-06-06,0,generation,EOL,eol,28.0
2026-06-06 13:30:00,2026-06-06,0,generation,EOL,eol,31.81
2026-06-06 13:45:00,2026-06-06,0,generation,EOL,eol,27.85
2026-06-06 14:00:00,2026-06-06,0,generation,EOL,eol,23.72
2026-06-06 14:15:00,2026-06-06,0,generation,EOL,eol,26.2
2026-06-06 14:30:00,2026-06-06,0,generation,EOL,eol,24.53
2026-06-06 14:45:00,2026-06-06,0,generation,EOL,eol,32.49
2026-06-06 15:00:00,2026-06-06,0,generation,EOL,eol,36.52
2026-06-06 15:15:00,2026-06-06,0,generation,EOL,eol,30.16
2026-06-06 15:30:00,2026-06-06,0,generation,EOL,eol,35.66
2026-06-06 15:45:00,2026-06-06,0,generation,EOL,eol,28.31
2026-06-06 16:00:00,2026-06-06,0,generation,EOL,eol,29.81
2026-06-06 16:15:00,2026-06-06,0,generation,EOL,eol,28.24
2026-06-06 16:30:00,2026-06-06,0,generation,EOL,eol,33.57
2026-06-06 16:45:00,2026-06-06,0,generation,EOL,eol,27.87
2026-06-06 17:00:00,2026-06-06,0,generation,EOL,eol,26.39
2026-06-06 17:15:00,2026-06-06,0,generation,EOL,eol,26.16
2026-06-06 17:30:00,2026-06-06,0,generation,EOL,eol,31.08
2026-06-06 17:45:00,2026-06-06,0,generation,EOL,eol,30.35
2026-06-06 18:00:00,2026-06-06,0,generation,EOL,eol,30.47
2026-06-06 18:15:00,2026-06-06,0,generation,EOL,eol,24.78
2026-06-06 18:30:00,2026-06-06,0,generation,EOL,eol,18.82
2026-06-06 18:45:00,2026-06-06,0,generation,EOL,eol,23.65
2026-06-06 19:00:00,2026-06-06,0,generation,EOL,eol,26.59
2026-06-06 19:15:00,2026-06-06,0,generation,EOL,eol,30.3
2026-06-06 19:30:00,2026-06-06,0,generation,EOL,eol,27.6
2026-06-06 19:45:00,2026-06-06,0,generation,EOL,eol,31.06
2026-06-06 20:00:00,2026-06-06,0,generation,EOL,eol,32.22
2026-06-06 20:15:00,2026-06-06,0,generation,EOL,eol,29.13
2026-06-06 20:30:00,2026-06-06,0,generation,EOL,eol,27.71
2026-06-06 20:45:00,2026-06-06,0,generation,EOL,eol,26.31
2026-06-06 21:00:00,2026-06-06,0,generation,EOL,eol,30.76
2026-06-06 21:15:00,2026-06-06,0,generation,EOL,eol,27.77
2026-06-06 21:30:00,2026-06-06,0,generation,EOL,eol,22.46
2026-06-06 21:45:00,2026-06-06,0,generation,EOL,eol,19.19
2026-06-06 22:00:00,2026-06-06,0,generation,EOL,eol,18.39
2026-06-06 22:15:00,2026-06-06,0,generation,EOL,eol,22.05
2026-06-06 22:30:00,2026-06-06,0,generation,EOL,eol,27.12
2026-06-06 22:45:00,2026-06-06,0,generation,EOL,eol,36.34
2026-06-06 23:00:00,2026-06-06,0,generation,EOL,eol,32.98
2026-06-06 23:15:00,2026-06-06,0,generation,EOL,eol,35.76
2026-06-06 23:30:00,2026-06-06,0,generation,EOL,eol,35.79
2026-06-06 23:45:00,2026-06-06,0,generation,EOL,eol,
2026-06-06 00:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 00:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 00:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 00:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 01:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 01:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 01:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 01:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 02:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 02:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 02:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 02:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 03:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 03:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 03:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 03:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 04:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 04:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 04:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 04:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 05:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 05:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 05:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 05:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 06:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 06:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 06:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 06:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 07:00:00,2026-06-06,0,generation,RENO,reno,0.02
2026-06-06 07:15:00,2026-06-06,0,generation,RENO,reno,0.04
2026-06-06 07:30:00,2026-06-06,0,generation,RENO,reno,0.06
2026-06-06 07:45:00,2026-06-06,0,generation,RENO,reno,0.42
2026-06-06 08:00:00,2026-06-06,0,generation,RENO,reno,0.52
2026-06-06 08:15:00,2026-06-06,0,generation,RENO,reno,0.63
2026-06-06 08:30:00,2026-06-06,0,generation,RENO,reno,0.81
2026-06-06 08:45:00,2026-06-06,0,generation,RENO,reno,1.39
2026-06-06 09:00:00,2026-06-06,0,generation,RENO,reno,1.57
2026-06-06 09:15:00,2026-06-06,0,generation,RENO,reno,1.69
2026-06-06 09:30:00,2026-06-06,0,generation,RENO,reno,1.81
2026-06-06 09:45:00,2026-06-06,0,generation,RENO,reno,1.92
2026-06-06 10:00:00,2026-06-06,0,generation,RENO,reno,2.03
2026-06-06 10:15:00,2026-06-06,0,generation,RENO,reno,2.11
2026-06-06 10:30:00,2026-06-06,0,generation,RENO,reno,2.17
2026-06-06 10:45:00,2026-06-06,0,generation,RENO,reno,2.22
2026-06-06 11:00:00,2026-06-06,0,generation,RENO,reno,2.26
2026-06-06 11:15:00,2026-06-06,0,generation,RENO,reno,2.29
2026-06-06 11:30:00,2026-06-06,0,generation,RENO,reno,2.32
2026-06-06 11:45:00,2026-06-06,0,generation,RENO,reno,2.33
2026-06-06 12:00:00,2026-06-06,0,generation,RENO,reno,2.33
2026-06-06 12:15:00,2026-06-06,0,generation,RENO,reno,2.34
2026-06-06 12:30:00,2026-06-06,0,generation,RENO,reno,2.31
2026-06-06 12:45:00,2026-06-06,0,generation,RENO,reno,2.3
2026-06-06 13:00:00,2026-06-06,0,generation,RENO,reno,2.3
2026-06-06 13:15:00,2026-06-06,0,generation,RENO,reno,2.27
2026-06-06 13:30:00,2026-06-06,0,generation,RENO,reno,2.22
2026-06-06 13:45:00,2026-06-06,0,generation,RENO,reno,2.17
2026-06-06 14:00:00,2026-06-06,0,generation,RENO,reno,2.1
2026-06-06 14:15:00,2026-06-06,0,generation,RENO,reno,2.02
2026-06-06 14:30:00,2026-06-06,0,generation,RENO,reno,1.94
2026-06-06 14:45:00,2026-06-06,0,generation,RENO,reno,1.84
2026-06-06 15:00:00,2026-06-06,0,generation,RENO,reno,1.74
2026-06-06 15:15:00,2026-06-06,0,generation,RENO,reno,1.61
2026-06-06 15:30:00,2026-06-06,0,generation,RENO,reno,1.47
2026-06-06 15:45:00,2026-06-06,0,generation,RENO,reno,1.02
2026-06-06 16:00:00,2026-06-06,0,generation,RENO,reno,0.68
2026-06-06 16:15:00,2026-06-06,0,generation,RENO,reno,0.57
2026-06-06 16:30:00,2026-06-06,0,generation,RENO,reno,0.46
2026-06-06 16:45:00,2026-06-06,0,generation,RENO,reno,0.29
2026-06-06 17:00:00,2026-06-06,0,generation,RENO,reno,0.05
2026-06-06 17:15:00,2026-06-06,0,generation,RENO,reno,0.03
2026-06-06 17:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 17:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 18:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 18:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 18:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 18:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 19:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 19:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 19:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 19:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 20:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 20:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 20:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 20:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 21:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 21:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 21:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 21:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 22:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 22:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 22:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 22:45:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 23:00:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 23:15:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 23:30:00,2026-06-06,0,generation,RENO,reno,0.0
2026-06-06 23:45:00,2026-06-06,0,generation,RENO,reno,
2026-06-06 00:00:00,2026-06-06,0,generation,BAGAZO,bagazo,5.99
2026-06-06 00:15:00,2026-06-06,0,generation,BAGAZO,bagazo,6.63
2026-06-06 00:30:00,2026-06-06,0,generation,BAGAZO,bagazo,5.67
2026-06-06 00:45:00,2026-06-06,0,generation,BAGAZO,bagazo,7.0
2026-06-06 01:00:00,2026-06-06,0,generation,BAGAZO,bagazo,7.26
2026-06-06 01:15:00,2026-06-06,0,generation,BAGAZO,bagazo,7.37
2026-06-06 01:30:00,2026-06-06,0,generation,BAGAZO,bagazo,7.06
2026-06-06 01:45:00,2026-06-06,0,generation,BAGAZO,bagazo,6.99
2026-06-06 02:00:00,2026-06-06,0,generation,BAGAZO,bagazo,6.12
2026-06-06 02:15:00,2026-06-06,0,generation,BAGAZO,bagazo,6.51
2026-06-06 02:30:00,2026-06-06,0,generation,BAGAZO,bagazo,6.56
2026-06-06 02:45:00,2026-06-06,0,generation,BAGAZO,bagazo,6.17
2026-06-06 03:00:00,2026-06-06,0,generation,BAGAZO,bagazo,7.05
2026-06-06 03:15:00,2026-06-06,0,generation,BAGAZO,bagazo,7.16
2026-06-06 03:30:00,2026-06-06,0,generation,BAGAZO,bagazo,6.73
2026-06-06 03:45:00,2026-06-06,0,generation,BAGAZO,bagazo,6.57
2026-06-06 04:00:00,2026-06-06,0,generation,BAGAZO,bagazo,5.67
2026-06-06 04:15:00,2026-06-06,0,generation,BAGAZO,bagazo,7.32
2026-06-06 04:30:00,2026-06-06,0,generation,BAGAZO,bagazo,5.85
2026-06-06 04:45:00,2026-06-06,0,generation,BAGAZO,bagazo,7.11
2026-06-06 05:00:00,2026-06-06,0,generation,BAGAZO,bagazo,5.1
2026-06-06 05:15:00,2026-06-06,0,generation,BAGAZO,bagazo,6.11
2026-06-06 05:30:00,2026-06-06,0,generation,BAGAZO,bagazo,5.75
2026-06-06 05:45:00,2026-06-06,0,generation,BAGAZO,bagazo,5.79
2026-06-06 06:00:00,2026-06-06,0,generation,BAGAZO,bagazo,5.56
2026-06-06 06:15:00,2026-06-06,0,generation,BAGAZO,bagazo,5.86
2026-06-06 06:30:00,2026-06-06,0,generation,BAGAZO,bagazo,4.22
2026-06-06 06:45:00,2026-06-06,0,generation,BAGAZO,bagazo,5.31
2026-06-06 07:00:00,2026-06-06,0,generation,BAGAZO,bagazo,5.44
2026-06-06 07:15:00,2026-06-06,0,generation,BAGAZO,bagazo,5.74
2026-06-06 07:30:00,2026-06-06,0,generation,BAGAZO,bagazo,6.14
2026-06-06 07:45:00,2026-06-06,0,generation,BAGAZO,bagazo,5.49
2026-06-06 08:00:00,2026-06-06,0,generation,BAGAZO,bagazo,5.82
2026-06-06 08:15:00,2026-06-06,0,generation,BAGAZO,bagazo,6.75
2026-06-06 08:30:00,2026-06-06,0,generation,BAGAZO,bagazo,4.59
2026-06-06 08:45:00,2026-06-06,0,generation,BAGAZO,bagazo,4.69
2026-06-06 09:00:00,2026-06-06,0,generation,BAGAZO,bagazo,5.87
2026-06-06 09:15:00,2026-06-06,0,generation,BAGAZO,bagazo,6.48
2026-06-06 09:30:00,2026-06-06,0,generation,BAGAZO,bagazo,4.87
2026-06-06 09:45:00,2026-06-06,0,generation,BAGAZO,bagazo,4.56
2026-06-06 10:00:00,2026-06-06,0,generation,BAGAZO,bagazo,5.5
2026-06-06 10:15:00,2026-06-06,0,generation,BAGAZO,bagazo,5.66
2026-06-06 10:30:00,2026-06-06,0,generation,BAGAZO,bagazo,5.88
2026-06-06 10:45:00,2026-06-06,0,generation,BAGAZO,bagazo,5.7
2026-06-06 11:00:00,2026-06-06,0,generation,BAGAZO,bagazo,5.72
2026-06-06 11:15:00,2026-06-06,0,generation,BAGAZO,bagazo,5.26
2026-06-06 11:30:00,2026-06-06,0,generation,BAGAZO,bagazo,4.72
2026-06-06 11:45:00,2026-06-06,0,generation,BAGAZO,bagazo,5.62
2026-06-06 12:00:00,2026-06-06,0,generation,BAGAZO,bagazo,4.44
2026-06-06 12:15:00,2026-06-06,0,generation,BAGAZO,bagazo,4.85
2026-06-06 12:30:00,2026-06-06,0,generation,BAGAZO,bagazo,5.81
2026-06-06 12:45:00,2026-06-06,0,generation,BAGAZO,bagazo,5.78
2026-06-06 13:00:00,2026-06-06,0,generation,BAGAZO,bagazo,5.84
2026-06-06 13:15:00,2026-06-06,0,generation,BAGAZO,bagazo,6.23
2026-06-06 13:30:00,2026-06-06,0,generation,BAGAZO,bagazo,5.46
2026-06-06 13:45:00,2026-06-06,0,generation,BAGAZO,bagazo,5.79
2026-06-06 14:00:00,2026-06-06,0,generation,BAGAZO,bagazo,5.99
2026-06-06 14:15:00,2026-06-06,0,generation,BAGAZO,bagazo,6.47
2026-06-06 14:30:00,2026-06-06,0,generation,BAGAZO,bagazo,6.38
2026-06-06 14:45:00,2026-06-06,0,generation,BAGAZO,bagazo,5.15
2026-06-06 15:00:00,2026-06-06,0,generation,BAGAZO,bagazo,4.58
2026-06-06 15:15:00,2026-06-06,0,generation,BAGAZO,bagazo,5.19
2026-06-06 15:30:00,2026-06-06,0,generation,BAGAZO,bagazo,4.88
2026-06-06 15:45:00,2026-06-06,0,generation,BAGAZO,bagazo,5.46
2026-06-06 16:00:00,2026-06-06,0,generation,BAGAZO,bagazo,4.57
2026-06-06 16:15:00,2026-06-06,0,generation,BAGAZO,bagazo,5.18
2026-06-06 16:30:00,2026-06-06,0,generation,BAGAZO,bagazo,5.1
2026-06-06 16:45:00,2026-06-06,0,generation,BAGAZO,bagazo,6.16
2026-06-06 17:00:00,2026-06-06,0,generation,BAGAZO,bagazo,6.56
2026-06-06 17:15:00,2026-06-06,0,generation,BAGAZO,bagazo,4.2
2026-06-06 17:30:00,2026-06-06,0,generation,BAGAZO,bagazo,4.52
